user,item,label
30238,7586,1
30238, 4626,0
38535,19688,1
38535, 10096,0
10803,5413,1
10803, 4092,0
33562,10311,1
33562, 8637,0
16054,458,1
16054, 6553,0
1832,12789,1
1832, 8170,0
24331,15068,1
24331,10193,0
13823,2855,1
13823, 5390,0
43479,14045,1
43479, 5556,0
22610,19206,1
22610, 19537,0
39046,28,1
39046, 13418,0
613,16333,1
613, 16071,0
18222,13220,1
18222, 646,0
13459,2751,1
13459, 7116,0
6539,7905,1
6539, 16183,0
39668,6446,1
39668, 17376,0
32801,17796,1
32801, 3574,0
3778,9199,1
3778, 19738,0
47921,17790,1
47921, 14809,0
6735,10187,1
6735, 17733,0
37042,19268,1
37042, 6822,0
9082,960,1
9082, 18961,0
26692,1990,1
26692, 1289,0
16897,776,1
16897, 13918,0
24366,11920,1
24366, 16912,0
39637,504,1
39637, 2767,0
40716,468,1
40716, 12745,0
39196,7617,1
39196, 12612,0
9804,19295,1
9804,17354,0
34179,6015,1
34179, 15139,0
10535,6285,1
10535,15248,0
16672,10678,1
16672, 13837,0
33508,8692,1
33508, 11211,0
13704,5219,1
13704, 14680,0
28043,11177,1
28043, 9185,0
43261,16316,1
43261, 6829,0
15135,19537,1
15135, 16678,0
44091,4650,1
44091, 12319,0
36137,18665,1
36137, 2294,0
35825,8790,1
35825, 6552,0
3570,17704,1
3570, 14271,0
24968,2644,1
24968, 13371,0
4822,2491,1
4822, 11877,0
46421,5195,1
46421, 15716,0
15504,15679,1
15504,3258,0
22001,4856,1
22001, 15032,0
18361,15913,1
18361, 2479,0
42650,19047,1
42650, 6988,0
41978,9215,1
41978, 1568,0
30354,17453,1
30354, 7092,0
16393,12265,1
16393, 2375,0
877,13125,1
877, 6352,0
16295,11875,1
16295, 2333,0
32862,14434,1
32862, 19561,0
21765,9851,1
21765, 2406,0
49242,14558,1
49242, 475,0
18613,17325,1
18613, 12481,0
19867,8527,1
19867, 13507,0
1394,4342,1
1394, 1847,0
37692,18589,1
37692, 7587,0
23643,15289,1
23643, 17054,0
31499,15022,1
31499, 1573,0
7012,6275,1
7012, 13765,0
26219,13872,1
26219, 15800,0
42971,11875,1
42971, 13522,0
11712,6183,1
11712, 14979,0
49880,10730,1
49880, 13366,0
24040,8425,1
24040, 12887,0
45812,11585,1
45812, 18637,0
39083,8548,1
39083, 13246,0
8008,17586,1
8008, 15454,0
49098,10323,1
49098, 74,0
44420,18654,1
44420, 18831,0
23039,18013,1
23039, 11608,0
5390,10144,1
5390, 13929,0
11333,6513,1
11333, 15914,0
16189,2344,1
16189,15813,0
30568,4489,1
30568, 11944,0
9042,7252,1
9042, 90,0
45600,3614,1
45600, 1501,0
42294,6759,1
42294, 17645,0
6782,14815,1
6782, 12230,0
1924,6893,1
1924, 11277,0
30000,12327,1
30000, 8637,0
45678,3017,1
45678, 358,0
31208,2157,1
31208, 11704,0
32619,11570,1
32619, 4915,0
48002,5145,1
48002, 6533,0
18077,1465,1
18077, 5206,0
36436,17072,1
36436, 13359,0
32652,6369,1
32652, 9913,0
23583,7254,1
23583,13568,0
29550,14032,1
29550, 14727,0
34069,492,1
34069, 6025,0
30616,5977,1
30616,2702,0
43023,7027,1
43023, 4991,0
32507,14472,1
32507, 669,0
21601,3168,1
21601, 9903,0
18960,2443,1
18960, 1654,0
36354,8793,1
36354, 6188,0
9951,9963,1
9951, 3421,0
35514,16981,1
35514, 8001,0
26295,17001,1
26295, 10512,0
10445,14049,1
10445, 1662,0
40721,6579,1
40721, 4014,0
37409,7607,1
37409, 3190,0
42963,16030,1
42963, 11883,0
34178,7608,1
34178, 4451,0
16722,623,1
16722, 5128,0
42580,18759,1
42580, 378,0
27549,5686,1
27549, 556,0
1164,7632,1
1164, 10559,0
34627,14343,1
34627, 10168,0
45493,17472,1
45493, 13366,0
37021,11378,1
37021, 6376,0
34805,16398,1
34805, 4657,0
37081,12305,1
37081, 13926,0
4015,278,1
4015, 18923,0
10300,146,1
10300, 9134,0
48569,5899,1
48569, 769,0
38476,14377,1
38476, 14994,0
40733,12896,1
40733, 5045,0
38518,8287,1
38518, 6102,0
44356,1229,1
44356, 9965,0
48629,198,1
48629, 12455,0
12397,4489,1
12397, 13112,0
40544,2831,1
40544, 17969,0
16029,4890,1
16029, 8587,0
48709,2204,1
48709, 9366,0
2782,8527,1
2782, 16501,0
41835,12495,1
41835, 7156,0
47973,3032,1
47973, 6604,0
47369,14,1
47369, 2237,0
30298,17902,1
30298, 6473,0
36034,6839,1
36034, 5358,0
3046,14727,1
3046, 19198,0
9162,8844,1
9162, 15590,0
21064,16020,1
21064, 5076,0
2099,19537,1
2099, 2049,0
19133,1386,1
19133,5066,0
23963,6130,1
23963, 3656,0
20575,8096,1
20575, 12348,0
16264,11341,1
16264, 19217,0
43991,7693,1
43991, 19589,0
48873,16682,1
48873, 9963,0
27030,19319,1
27030, 12,0
26844,7381,1
26844, 13567,0
42760,10902,1
42760, 11828,0
38087,17946,1
38087, 12547,0
21830,6062,1
21830, 16885,0
42863,9553,1
42863, 8972,0
48081,10167,1
48081, 3335,0
167,11437,1
167, 16154,0
42231,832,1
42231, 4171,0
30899,6188,1
30899, 16634,0
11355,12150,1
11355, 2969,0
46297,16819,1
46297, 12757,0
10179,17333,1
10179, 13988,0
33208,397,1
33208, 14570,0
30364,17659,1
30364, 13740,0
25004,12745,1
25004, 11900,0
8290,8096,1
8290, 18587,0
9833,3583,1
9833, 19361,0
47382,5828,1
47382, 4041,0
19861,449,1
19861, 7346,0
16324,707,1
16324, 17887,0
20248,464,1
20248, 5393,0
27832,9366,1
27832, 12034,0
13809,11918,1
13809, 10863,0
48506,18348,1
48506, 19656,0
29050,12327,1
29050, 12180,0
3658,2273,1
3658, 9078,0
15211,415,1
15211, 11392,0
7230,15854,1
7230, 8533,0
32132,12470,1
32132, 13659,0
21711,12485,1
21711,677,0
36771,10542,1
36771, 12911,0
39612,12308,1
39612, 469,0
24263,9472,1
24263, 19430,0
29379,6433,1
29379, 6482,0
8513,2943,1
8513, 14771,0
20062,2313,1
20062, 3016,0
35989,11484,1
35989, 10854,0
6695,5371,1
6695, 11034,0
8448,4601,1
8448, 16382,0
30245,8109,1
30245, 2699,0
34994,5432,1
34994, 3365,0
11537,14659,1
11537, 5526,0
48973,4986,1
48973, 11248,0
26916,3851,1
26916, 18125,0
10953,10347,1
10953, 4612,0
41477,18412,1
41477, 2574,0
15629,838,1
15629, 6979,0
22315,3017,1
22315, 1399,0
981,12327,1
981, 2580,0
37819,6015,1
37819, 10297,0
8399,10827,1
8399, 16881,0
17675,11875,1
17675, 2188,0
41942,1277,1
41942, 12652,0
7869,6554,1
7869, 13142,0
20442,15279,1
20442, 16820,0
16342,8062,1
16342, 16036,0
37947,13637,1
37947, 16003,0
36684,9696,1
36684, 18590,0
93,7240,1
93, 7437,0
46542,9619,1
46542, 19700,0
40473,19122,1
40473, 4649,0
49388,16294,1
49388, 12282,0
42437,15372,1
42437, 12622,0
42342,9756,1
42342, 971,0
8198,18860,1
8198, 3092,0
12237,4591,1
12237, 7197,0
34815,18961,1
34815, 12994,0
3450,7800,1
3450, 15466,0
29929,5644,1
29929, 10444,0
32622,17430,1
32622, 8890,0
17602,66,1
17602, 12061,0
28390,9913,1
28390, 19581,0
14156,950,1
14156, 7500,0
41539,10144,1
41539, 16162,0
25891,7464,1
25891, 7211,0
40191,954,1
40191, 11189,0
44411,9153,1
44411, 11799,0
15040,6597,1
15040, 1503,0
15143,19710,1
15143, 18143,0
9507,8836,1
9507,4191,0
43092,6396,1
43092, 12918,0
38805,9118,1
38805, 5293,0
32678,6278,1
32678, 17955,0
6877,4865,1
6877, 7436,0
22990,3759,1
22990, 3050,0
17414,680,1
17414,10291,0
11853,19694,1
11853, 17534,0
49704,10049,1
49704, 10036,0
4103,3303,1
4103,15087,0
31570,12233,1
31570, 9659,0
18066,4856,1
18066, 12663,0
47421,4304,1
47421, 12757,0
19562,16517,1
19562, 2135,0
41508,7798,1
41508, 5098,0
28427,6713,1
28427, 14489,0
22493,13996,1
22493, 7540,0
21513,5345,1
21513, 4489,0
42924,5739,1
42924, 6875,0
17532,10558,1
17532, 15184,0
6587,15816,1
6587, 16937,0
15007,7367,1
15007,9707,0
40000,6282,1
40000, 8933,0
26033,1411,1
26033, 18048,0
37331,14377,1
37331, 8702,0
6746,15174,1
6746, 622,0
24079,9322,1
24079, 13563,0
16639,14187,1
16639, 3081,0
41681,6038,1
41681, 10731,0
43872,11202,1
43872, 18316,0
7148,43,1
7148,9053,0
3706,12403,1
3706, 14881,0
46360,6120,1
46360, 11137,0
37308,12601,1
37308, 5504,0
45887,5021,1
45887, 6125,0
39707,10763,1
39707, 3350,0
28081,10490,1
28081, 13558,0
22278,14835,1
22278, 17252,0
42469,13904,1
42469,16195,0
32955,776,1
32955, 6815,0
44196,7383,1
44196, 8638,0
9711,7191,1
9711, 13953,0
42411,17946,1
42411, 2074,0
30877,3772,1
30877, 14493,0
39078,5413,1
39078, 10231,0
22603,1639,1
22603, 4581,0
19126,15936,1
19126, 3028,0
21820,12653,1
21820, 2897,0
19524,18225,1
19524, 1249,0
18949,953,1
18949, 7825,0
49251,16455,1
49251, 6982,0
48223,11924,1
48223, 12602,0
34127,10548,1
34127, 3614,0
465,14248,1
465, 14304,0
19349,4591,1
19349, 4086,0
35390,1982,1
35390,7668,0
39297,13447,1
39297, 5826,0
30951,12924,1
30951, 16807,0
34986,18419,1
34986, 5323,0
45777,2402,1
45777, 10437,0
24397,7331,1
24397, 571,0
22580,4895,1
22580, 1327,0
22852,2831,1
22852, 8558,0
27675,11202,1
27675, 15952,0
40329,5897,1
40329, 1107,0
7687,19680,1
7687, 2233,0
27513,17778,1
27513, 13697,0
29473,6163,1
29473, 9548,0
14903,11498,1
14903, 16191,0
31237,2080,1
31237, 10141,0
17947,6062,1
17947, 13506,0
36220,7607,1
36220, 8398,0
36449,14049,1
36449, 11547,0
15670,1855,1
15670, 2641,0
673,7115,1
673, 12206,0
46801,19433,1
46801, 10829,0
6880,5573,1
6880, 18234,0
28027,2040,1
28027, 9762,0
28662,10627,1
28662, 13619,0
10153,3779,1
10153, 15498,0
13875,4939,1
13875, 321,0
24616,18984,1
24616, 17544,0
43308,16586,1
43308, 16525,0
43884,16259,1
43884, 15329,0
18458,680,1
18458, 9490,0
41114,6756,1
41114, 18631,0
10428,574,1
10428, 7670,0
2947,12545,1
2947, 2831,0
44618,1535,1
44618, 1728,0
5347,5885,1
5347, 14165,0
46721,19236,1
46721, 19680,0
44250,11924,1
44250, 3959,0
16781,16777,1
16781, 9224,0
35877,7029,1
35877, 18804,0
4845,9270,1
4845, 4498,0
40006,8512,1
40006, 17924,0
37787,7029,1
37787, 6214,0
3357,13023,1
3357, 10849,0
17019,10314,1
17019, 482,0
15968,776,1
15968, 12426,0
20388,16675,1
20388, 10058,0
8197,17493,1
8197, 2715,0
36645,1689,1
36645, 15302,0
21434,13568,1
21434, 17624,0
42550,8085,1
42550, 14865,0
315,633,1
315, 1339,0
14272,14047,1
14272, 3722,0
45288,19121,1
45288, 15372,0
4425,7665,1
4425, 10974,0
18954,9118,1
18954,17372,0
49351,8085,1
49351, 9380,0
25093,10665,1
25093, 9784,0
33433,15059,1
33433, 15679,0
16736,11175,1
16736, 5183,0
16950,3168,1
16950, 8594,0
13391,11171,1
13391, 12239,0
38852,4950,1
38852, 7576,0
27061,11920,1
27061, 2870,0
35845,12327,1
35845, 4105,0
6796,13907,1
6796, 13622,0
6453,7712,1
6453, 539,0
17334,2735,1
17334, 1258,0
18991,16649,1
18991,8754,0
20882,6893,1
20882, 13262,0
760,2854,1
760, 5492,0
1303,7434,1
1303, 17018,0
46258,6489,1
46258, 6460,0
22408,9564,1
22408, 1643,0
14425,4578,1
14425, 13161,0
24281,832,1
24281, 18121,0
43583,16786,1
43583, 7369,0
25690,10970,1
25690, 17762,0
47996,6333,1
47996,11884,0
30003,8324,1
30003, 14699,0
28873,3073,1
28873, 8660,0
10879,10638,1
10879, 8540,0
49785,7038,1
49785, 10168,0
5245,11918,1
5245, 19475,0
33138,1982,1
33138, 8394,0
47182,17013,1
47182, 19102,0
6358,17567,1
6358, 5501,0
42788,8448,1
42788, 18558,0
21678,5686,1
21678, 14231,0
12047,989,1
12047,8009,0
292,1687,1
292, 5100,0
36382,15348,1
36382,4926,0
12134,6155,1
12134, 14387,0
24467,16037,1
24467, 6675,0
44394,5815,1
44394, 12003,0
24995,18108,1
24995, 19003,0
49788,14272,1
49788, 3679,0
19919,3674,1
19919, 8813,0
24591,11200,1
24591, 16543,0
48600,5707,1
48600, 13866,0
33711,7598,1
33711, 9972,0
11563,16462,1
11563, 7008,0
44768,6188,1
44768, 90,0
23051,19369,1
23051, 6704,0
20466,11377,1
20466, 3280,0
10817,3882,1
10817,15741,0
5690,18654,1
5690, 12928,0
46445,1051,1
46445, 18097,0
38220,2567,1
38220, 4825,0
8126,12090,1
8126, 12561,0
43465,15816,1
43465, 13544,0
34946,13014,1
34946, 884,0
47634,12323,1
47634, 11829,0
26854,8527,1
26854, 18544,0
38724,13809,1
38724, 10984,0
32361,2004,1
32361, 4397,0
23696,12331,1
23696, 5525,0
8317,12195,1
8317, 12202,0
16949,16853,1
16949, 19541,0
5426,4997,1
5426, 9324,0
32916,16077,1
32916, 9852,0
23776,1662,1
23776, 4657,0
37932,17518,1
37932, 12843,0
34045,4870,1
34045, 8225,0
46756,4808,1
46756, 764,0
18888,14727,1
18888,17424,0
32530,18522,1
32530, 13384,0
26249,4997,1
26249, 2086,0
22219,7383,1
22219,15216,0
40268,11327,1
40268,12409,0
17990,11097,1
17990, 15861,0
2277,17778,1
2277, 17636,0
11474,19537,1
11474, 6644,0
18722,3949,1
18722, 8021,0
40380,10921,1
40380, 9557,0
21889,8813,1
21889, 17531,0
35417,16892,1
35417, 13734,0
4679,1753,1
4679, 12168,0
24446,15559,1
24446, 194,0
8090,1846,1
8090, 482,0
19117,15445,1
19117, 17697,0
23991,9344,1
23991, 18172,0
3971,18198,1
3971, 5047,0
24015,17796,1
24015, 15159,0
44176,12896,1
44176, 7628,0
2133,5856,1
2133, 14721,0
17688,5486,1
17688, 10987,0
6753,15072,1
6753, 7644,0
29239,10282,1
29239, 13602,0
47569,1024,1
47569, 2267,0
43043,7742,1
43043, 19282,0
33365,15362,1
33365, 1243,0
39548,6680,1
39548, 12702,0
12958,4997,1
12958, 14472,0
26499,11642,1
26499, 9449,0
28417,16030,1
28417, 11777,0
18666,17371,1
18666, 2238,0
31502,2344,1
31502, 6572,0
2422,453,1
2422, 2266,0
18386,3667,1
18386, 18192,0
14415,11603,1
14415, 2798,0
13627,6593,1
13627, 9310,0
41426,8820,1
41426, 4825,0
47605,231,1
47605, 17492,0
22652,2565,1
22652, 7776,0
48552,18755,1
48552, 12696,0
32929,5117,1
32929, 7223,0
4305,16683,1
4305,11063,0
39956,9672,1
39956, 16050,0
4669,3614,1
4669, 14950,0
19718,19734,1
19718, 7879,0
8539,8759,1
8539, 6458,0
7608,17322,1
7608, 18352,0
11766,10439,1
11766, 19566,0
37370,15775,1
37370, 15639,0
21271,18362,1
21271, 489,0
7392,4895,1
7392, 6471,0
28695,14213,1
28695, 2252,0
14953,1864,1
14953, 5955,0
14228,5249,1
14228, 9862,0
17228,1713,1
17228, 12856,0
31652,776,1
31652, 1422,0
25819,2660,1
25819, 3298,0
37859,9628,1
37859, 2608,0
40365,19059,1
40365, 514,0
16724,7537,1
16724, 8882,0
25667,4865,1
25667, 7328,0
45952,8379,1
45952, 14977,0
46925,8527,1
46925, 8515,0
34446,7933,1
34446, 15707,0
32635,18700,1
32635, 17672,0
5294,11522,1
5294, 6785,0
31301,3683,1
31301, 6798,0
11610,14101,1
11610, 7939,0
21480,1151,1
21480, 13539,0
46724,7664,1
46724, 14514,0
858,4939,1
858, 14530,0
1125,3679,1
1125, 11484,0
19747,8064,1
19747,18504,0
47306,2759,1
47306, 438,0
10814,12545,1
10814, 15499,0
37262,7607,1
37262, 15678,0
26994,3269,1
26994, 13210,0
18078,14142,1
18078, 15305,0
23213,4630,1
23213, 3484,0
28870,1002,1
28870, 1258,0
32088,11094,1
32088, 16373,0
38378,5219,1
38378, 15265,0
4420,14830,1
4420, 13406,0
13745,9672,1
13745, 7805,0
2573,11175,1
2573, 1627,0
11381,4581,1
11381, 547,0
19476,7383,1
19476, 286,0
14985,473,1
14985, 18060,0
42400,8785,1
42400, 7036,0
7862,1850,1
7862, 5526,0
20751,3293,1
20751, 18596,0
23838,12205,1
23838, 13030,0
46603,9487,1
46603, 6559,0
47884,9726,1
47884, 17178,0
37654,6826,1
37654, 14732,0
33514,14696,1
33514, 15920,0
37655,2806,1
37655, 9450,0
9531,4824,1
9531, 5722,0
18040,14387,1
18040, 4677,0
26220,8013,1
26220, 12724,0
37487,11484,1
37487, 10710,0
36203,3205,1
36203,4913,0
19455,18173,1
19455, 12495,0
18420,15806,1
18420, 16183,0
27441,7406,1
27441, 12146,0
32225,481,1
32225, 12742,0
48326,12209,1
48326, 2871,0
30107,10566,1
30107, 3259,0
26346,4939,1
26346, 10474,0
20163,11003,1
20163, 530,0
31954,9358,1
31954, 13001,0
24399,4865,1
24399, 14638,0
6958,2245,1
6958, 3329,0
29619,2255,1
29619, 6811,0
22714,6389,1
22714, 9433,0
22834,6537,1
22834, 18962,0
44126,1974,1
44126, 1208,0
48741,16743,1
48741, 19524,0
14289,3184,1
14289, 9913,0
49266,2088,1
49266, 14257,0
30923,7997,1
30923, 13285,0
5572,776,1
5572, 5908,0
32646,9449,1
32646, 19110,0
24683,358,1
24683, 657,0
22495,12745,1
22495, 17596,0
49341,7552,1
49341, 4156,0
40861,3720,1
40861, 4209,0
21022,18043,1
21022, 2394,0
297,18392,1
297, 2964,0
4368,6660,1
4368, 13495,0
6170,12218,1
6170, 769,0
41340,19324,1
41340, 10798,0
7,1615,1
7, 10535,0
32659,17151,1
32659, 5256,0
27257,14497,1
27257, 9610,0
36559,18900,1
36559, 14953,0
44337,16061,1
44337, 8474,0
38961,12917,1
38961, 18527,0
21335,15094,1
21335, 19316,0
3970,19126,1
3970, 4825,0
13302,11920,1
13302, 4083,0
11985,17624,1
11985, 12928,0
9180,3704,1
9180, 19339,0
23878,9021,1
23878, 12210,0
20827,9476,1
20827, 3086,0
32840,5219,1
32840, 4920,0
47592,14434,1
47592, 958,0
41026,14533,1
41026, 18558,0
2964,1477,1
2964, 247,0
22049,18192,1
22049, 4126,0
20613,15117,1
20613, 3073,0
46385,19574,1
46385, 16427,0
38003,14345,1
38003, 8920,0
37014,12418,1
37014, 12657,0
29861,3812,1
29861,14483,0
17547,8425,1
17547, 1267,0
43774,3704,1
43774, 12593,0
18681,6539,1
18681, 1608,0
40188,5032,1
40188, 5267,0
13589,11920,1
13589, 2548,0
17701,7714,1
17701, 15494,0
2759,15835,1
2759, 1570,0
38190,11437,1
38190, 15531,0
36310,9128,1
36310, 9502,0
13599,8439,1
13599, 11804,0
36036,13954,1
36036, 18115,0
3513,16378,1
3513, 18484,0
40640,17479,1
40640, 3235,0
25432,10400,1
25432, 5239,0
9658,19726,1
9658, 19163,0
20073,17113,1
20073, 14604,0
23233,5134,1
23233, 13623,0
36554,6815,1
36554, 11669,0
10676,13182,1
10676, 10543,0
24103,16221,1
24103, 12381,0
27024,12613,1
27024,9579,0
39301,11804,1
39301, 8242,0
47217,6410,1
47217, 5293,0
13778,19569,1
13778, 17594,0
6861,3195,1
6861, 17413,0
22377,2795,1
22377, 7107,0
45538,16675,1
45538, 11374,0
17475,7207,1
17475, 4137,0
19488,2267,1
19488, 14263,0
46066,9719,1
46066, 15080,0
16960,18503,1
16960, 7873,0
6280,14123,1
6280, 4443,0
2369,19624,1
2369, 16840,0
19390,3359,1
19390, 4278,0
38635,13464,1
38635, 12706,0
33270,960,1
33270,2082,0
35905,17881,1
35905, 813,0
11043,14190,1
11043, 9245,0
7420,11243,1
7420, 691,0
29429,17454,1
29429, 14021,0
27508,9517,1
27508, 15093,0
5991,17763,1
5991, 18772,0
13183,13568,1
13183, 14674,0
49443,13811,1
49443, 3863,0
3000,3614,1
3000, 12576,0
5746,5345,1
5746, 3382,0
42154,6893,1
42154, 14165,0
4039,5421,1
4039, 14426,0
46138,7233,1
46138, 13989,0
24882,24,1
24882, 4451,0
6181,15372,1
6181, 1750,0
27139,12073,1
27139, 795,0
22740,11920,1
22740,11630,0
25060,5572,1
25060, 3324,0
42632,17998,1
42632, 10908,0
49118,3293,1
49118, 10711,0
46630,7780,1
46630, 8426,0
12232,6871,1
12232, 15906,0
7741,14551,1
7741, 8829,0
30922,18407,1
30922, 4541,0
33856,8701,1
33856, 4988,0
26,7029,1
26, 9798,0
8289,8638,1
8289, 8949,0
38629,7511,1
38629, 16588,0
41084,6839,1
41084, 7550,0
10483,13918,1
10483,1805,0
42149,18904,1
42149, 11308,0
33646,6952,1
33646, 18759,0
1438,10132,1
1438, 12367,0
49000,17902,1
49000, 6822,0
40589,5401,1
40589, 4465,0
25196,18146,1
25196, 165,0
18806,17322,1
18806, 12961,0
42915,4075,1
42915, 5842,0
11009,18263,1
11009, 16796,0
1644,1855,1
1644, 12052,0
38934,9816,1
38934, 6628,0
28044,13487,1
28044, 3932,0
30706,16155,1
30706, 12287,0
18714,9291,1
18714, 14047,0
24481,15363,1
24481, 12591,0
8268,10851,1
8268, 6876,0
3955,7872,1
3955,9005,0
22372,7963,1
22372, 9810,0
36296,1505,1
36296, 16391,0
28725,8155,1
28725, 6342,0
4719,6822,1
4719, 9816,0
12723,9596,1
12723, 2783,0
431,2371,1
431, 16412,0
28848,13356,1
28848, 3016,0
41565,7546,1
41565, 2774,0
44904,947,1
44904, 1746,0
23733,393,1
23733, 11283,0
9563,4870,1
9563, 11461,0
34493,8638,1
34493, 932,0
37243,15702,1
37243, 13253,0
22780,4820,1
22780, 9496,0
27053,8096,1
27053, 6121,0
18652,1776,1
18652, 702,0
11184,18105,1
11184, 2854,0
43867,8183,1
43867, 1697,0
28345,2942,1
28345, 14666,0
14175,8203,1
14175, 19206,0
19681,771,1
19681, 18253,0
46008,1065,1
46008, 7431,0
11412,8452,1
11412, 9788,0
10207,496,1
10207, 2798,0
44301,3302,1
44301, 14102,0
33252,12344,1
33252, 14920,0
339,16186,1
339, 10856,0
35710,4365,1
35710,19599,0
4154,8447,1
4154, 15816,0
33451,13082,1
33451, 2023,0
31947,8844,1
31947, 18260,0
31766,4080,1
31766, 7704,0
45565,2222,1
45565, 17227,0
28183,3809,1
28183, 18852,0
29870,194,1
29870, 6529,0
31927,3679,1
31927, 16946,0
18781,3581,1
18781, 16417,0
20843,11924,1
20843, 19560,0
49753,12962,1
49753, 19191,0
3936,4896,1
3936, 8906,0
27695,7258,1
27695, 11936,0
45981,8484,1
45981, 17280,0
35912,9328,1
35912, 18342,0
27940,18961,1
27940, 13122,0
44817,12827,1
44817, 6039,0
25998,15533,1
25998, 2548,0
1455,18013,1
1455, 10785,0
3799,18215,1
3799, 11350,0
40281,1231,1
40281, 17544,0
40351,16428,1
40351, 16195,0
24831,16057,1
24831, 13962,0
29274,848,1
29274, 8138,0
44731,11323,1
44731, 9566,0
37582,11929,1
37582, 10662,0
31542,7607,1
31542, 8382,0
15616,10314,1
15616, 775,0
49446,10190,1
49446, 9945,0
18022,1416,1
18022, 6130,0
43416,4509,1
43416, 3949,0
26418,8638,1
26418, 13775,0
40369,12627,1
40369, 15201,0
3148,5021,1
3148, 133,0
27096,9483,1
27096, 19328,0
34372,11539,1
34372, 19270,0
5113,13322,1
5113, 274,0
40941,19168,1
40941, 16133,0
29763,11437,1
29763, 11194,0
8911,14223,1
8911, 18946,0
21662,16914,1
21662,3214,0
34711,16382,1
34711, 3137,0
36057,496,1
36057, 15260,0
31088,8324,1
31088, 11903,0
5332,5237,1
5332, 4274,0
1017,14,1
1017, 3935,0
38924,5746,1
38924, 4385,0
47835,7607,1
47835, 1771,0
10124,4726,1
10124, 10988,0
12279,15765,1
12279, 11984,0
5207,9153,1
5207, 8398,0
25511,14533,1
25511, 10370,0
11856,6743,1
11856, 16131,0
12318,1568,1
12318, 2301,0
33567,7767,1
33567, 8401,0
28079,10689,1
28079, 777,0
31157,4882,1
31157, 2470,0
24185,7963,1
24185, 14910,0
266,3260,1
266, 17953,0
22907,7223,1
22907, 7694,0
8656,13126,1
8656, 2936,0
26449,17223,1
26449, 7598,0
41512,4489,1
41512, 7846,0
49516,5828,1
49516, 1206,0
39187,8068,1
39187, 2049,0
14108,11419,1
14108, 17953,0
48760,18770,1
48760, 11087,0
11509,8272,1
11509, 12962,0
47937,9719,1
47937, 3719,0
39052,11858,1
39052, 14738,0
22302,1207,1
22302, 3405,0
27624,838,1
27624, 14464,0
24008,9373,1
24008,1372,0
20646,15363,1
20646, 16339,0
28274,10475,1
28274, 12577,0
10580,2443,1
10580, 12265,0
49823,3259,1
49823, 17982,0
35624,18198,1
35624, 10948,0
20036,11539,1
20036, 14047,0
15171,13139,1
15171,2469,0
3787,14815,1
3787, 9919,0
14244,13489,1
14244, 2176,0
39287,8492,1
39287, 9900,0
32864,6756,1
32864, 16428,0
23638,6968,1
23638, 10533,0
14766,17169,1
14766, 9269,0
17471,6839,1
17471,622,0
37843,10542,1
37843,12557,0
49687,8493,1
49687, 6625,0
30854,7511,1
30854,19726,0
15853,14392,1
15853, 12918,0
48039,1708,1
48039, 12193,0
5944,16424,1
5944, 12632,0
31434,9513,1
31434, 8564,0
10055,16742,1
10055, 624,0
14516,4138,1
14516, 5481,0
13773,16255,1
13773, 16195,0
44796,2038,1
44796, 9296,0
28632,13576,1
28632, 4323,0
40944,8319,1
40944, 16836,0
37920,12826,1
37920, 9947,0
39885,16196,1
39885, 6315,0
48731,7933,1
48731, 13539,0
1591,5260,1
1591, 10421,0
48207,13766,1
48207, 14025,0
49599,12896,1
49599, 4083,0
38212,7289,1
38212, 1131,0
23441,680,1
23441, 3618,0
35190,1112,1
35190, 15767,0
35605,7192,1
35605, 15152,0
15633,6282,1
15633, 7309,0
43055,14551,1
43055, 3475,0
12119,16680,1
12119, 16240,0
12385,11174,1
12385, 14564,0
1047,11393,1
1047, 4398,0
43475,4896,1
43475, 18326,0
36463,14199,1
36463, 11319,0
10757,4509,1
10757, 2413,0
36803,1679,1
36803, 731,0
32211,1624,1
32211, 6329,0
17616,5359,1
17616, 5749,0
28887,9366,1
28887, 11730,0
22776,12327,1
22776,8842,0
48352,19645,1
48352, 11068,0
21925,14588,1
21925, 14229,0
16322,947,1
16322, 2034,0
38422,11924,1
38422, 13010,0
3265,2836,1
3265, 17514,0
45819,3851,1
45819, 864,0
19547,2608,1
19547, 3513,0
531,11263,1
531, 1650,0
29081,680,1
29081, 16778,0
28324,989,1
28324, 17016,0
48483,17500,1
48483, 14629,0
36360,8217,1
36360, 19700,0
25774,15708,1
25774, 8338,0
41590,17704,1
41590, 6163,0
44338,8678,1
44338,18263,0
19279,16462,1
19279, 7412,0
39142,11834,1
39142, 93,0
34067,12763,1
34067, 4100,0
36398,9489,1
36398, 3752,0
4980,10419,1
4980, 10893,0
35294,8016,1
35294, 15058,0
27336,5802,1
27336, 2663,0
42746,13487,1
42746, 17417,0
43573,14377,1
43573, 908,0
44366,7079,1
44366, 16030,0
14568,2150,1
14568, 16077,0
45745,18558,1
45745, 10132,0
18907,11804,1
18907, 6073,0
15593,15807,1
15593,18059,0
45718,10523,1
45718, 7087,0
27745,18637,1
27745, 8519,0
44740,1410,1
44740, 585,0
5191,1359,1
5191, 7538,0
17767,1974,1
17767, 19158,0
36835,14682,1
36835, 12454,0
14161,1133,1
14161, 8069,0
15546,10084,1
15546, 5668,0
8243,3443,1
8243,7671,0
34312,4596,1
34312, 3782,0
7246,2703,1
7246, 14683,0
